Fastq Name,Library Prep Method,Study Set,Alignment Method,Amplification ID,Amplification,Batch Name,Batch Name From Vendor,Cell Capture,Cell Prep Type,Library Prep Method ID,Library Prep Name,Load Name,Organism Common Name,Organism Name,Sample ID,Sequencing Vendor
10X173-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874061,AKTX_190328_02_A01,RKTX-190331-2,10X173,4187,Nuclei,1023060325,LKTX_190330_02_A01,10X173_1,human,Homo Sapiens,898868586,M1TX_181113_003_A01_A01,FacsWellTemplate,Karolinkska
10X173-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874066,AKTX_190328_02_B01,RKTX-190331-2,10X173,5148,Nuclei,1023060325,LKTX_190330_02_B01,10X173_2,human,Homo Sapiens,898868610,M1TX_181113_003_B01_B01,FacsWellTemplate,Karolinkska
10X173-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874070,AKTX_190328_02_C01,RKTX-190331-2,10X173,5042,Nuclei,1023060325,LKTX_190330_02_C01,10X173_3,human,Homo Sapiens,898870253,M1TX_181121_001_A01_A01,FacsWellTemplate,Karolinkska
10X173-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874075,AKTX_190328_02_D01,RKTX-190331-2,10X173,4519,Nuclei,1023060325,LKTX_190330_02_D01,10X173_4,human,Homo Sapiens,898871079,M1TX_181121_002_A01_A01,FacsWellTemplate,Karolinkska
10X173-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874079,AKTX_190328_02_E01,RKTX-190331-2,10X173,6244,Nuclei,1023060325,LKTX_190330_02_E01,10X173_5,human,Homo Sapiens,898871103,M1TX_181121_002_B01_B01,FacsWellTemplate,Karolinkska
10X173-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,898874084,AKTX_190328_02_G01,RKTX-190331-2,10X173,6195,Nuclei,1023060325,LKTX_190330_02_G01,10X173_7,human,Homo Sapiens,898872029,M1TX_181127_001_B01_A01,FacsWellTemplate,Karolinkska
10X174-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558410,AKTX_190328_03_C01,RKTX-190331-3,10X174,6407,Nuclei,1023060325,LKTX_190330_03_C01,10X174_3,human,Homo Sapiens,969538686,M1TX_181210_101_A01_A01,FacsWellTemplate,Karolinkska
10X174-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558425,AKTX_190328_03_D01,RKTX-190331-3,10X174,7040,Nuclei,1023060325,LKTX_190330_03_D01,10X174_4,human,Homo Sapiens,969538713,M1TX_181210_101_B01_B01,FacsWellTemplate,Karolinkska
10X174-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558436,AKTX_190328_03_E01,RKTX-190331-3,10X174,7883,Nuclei,1023060325,LKTX_190330_03_E01,10X174_5,human,Homo Sapiens,969541581,M1TX_181210_105_A01_A01,FacsWellTemplate,Karolinkska
10X174-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558444,AKTX_190328_03_F01,RKTX-190331-3,10X174,8486,Nuclei,1023060325,LKTX_190330_03_F01,10X174_6,human,Homo Sapiens,969541609,M1TX_181210_105_B01_B01,FacsWellTemplate,Karolinkska
10X174-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558454,AKTX_190328_03_G01,RKTX-190331-3,10X174,5779,Nuclei,1023060325,LKTX_190330_03_G01,10X174_7,human,Homo Sapiens,969543283,M1TX_181211_101_A01_A01,FacsWellTemplate,Karolinkska
10X174-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558462,AKTX_190328_03_H01,RKTX-190331-3,10X174,5685,Nuclei,1023060325,LKTX_190330_03_H01,10X174_8,human,Homo Sapiens,969543309,M1TX_181211_101_B01_B01,FacsWellTemplate,Karolinkska
10X174-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558410,AKTX_190328_03_C01,RKTX-190331-3,10X174,6407,Nuclei,1023060325,LKTX_190330_03_C01,10X174_3,human,Homo Sapiens,969538686,M1TX_181210_101_A01_A01,FacsWellTemplate,Karolinkska
10X174-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558425,AKTX_190328_03_D01,RKTX-190331-3,10X174,7040,Nuclei,1023060325,LKTX_190330_03_D01,10X174_4,human,Homo Sapiens,969538713,M1TX_181210_101_B01_B01,FacsWellTemplate,Karolinkska
10X174-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558436,AKTX_190328_03_E01,RKTX-190331-3,10X174,7883,Nuclei,1023060325,LKTX_190330_03_E01,10X174_5,human,Homo Sapiens,969541581,M1TX_181210_105_A01_A01,FacsWellTemplate,Karolinkska
10X174-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558444,AKTX_190328_03_F01,RKTX-190331-3,10X174,8486,Nuclei,1023060325,LKTX_190330_03_F01,10X174_6,human,Homo Sapiens,969541609,M1TX_181210_105_B01_B01,FacsWellTemplate,Karolinkska
10X174-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558454,AKTX_190328_03_G01,RKTX-190331-3,10X174,5779,Nuclei,1023060325,LKTX_190330_03_G01,10X174_7,human,Homo Sapiens,969543283,M1TX_181211_101_A01_A01,FacsWellTemplate,Karolinkska
10X174-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969558462,AKTX_190328_03_H01,RKTX-190331-3,10X174,5685,Nuclei,1023060325,LKTX_190330_03_H01,10X174_8,human,Homo Sapiens,969543309,M1TX_181211_101_B01_B01,FacsWellTemplate,Karolinkska
10X175-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246837,AKTX_190401_01_A01,RKTX-190404,10X175,5902,Nuclei,1023060325,LKTX_190403_01_A01,10X175_1,human,Homo Sapiens,891191331,M1TX_181211_106_A01_A01,FacsWellTemplate,Karolinkska
10X175-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246852,AKTX_190401_01_B01,RKTX-190404,10X175,6272,Nuclei,1023060325,LKTX_190403_01_B01,10X175_2,human,Homo Sapiens,891191355,M1TX_181211_106_B01_B01,FacsWellTemplate,Karolinkska
10X175-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246861,AKTX_190401_01_C01,RKTX-190404,10X175,5628,Nuclei,1023060325,LKTX_190403_01_C01,10X175_3,human,Homo Sapiens,891192598,M2TX_181212_202_A01_A01,FacsWellTemplate,Karolinkska
10X175-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246875,AKTX_190401_01_D01,RKTX-190404,10X175,5988,Nuclei,1023060325,LKTX_190403_01_D01,10X175_4,human,Homo Sapiens,891192622,M2TX_181212_202_B01_B01,FacsWellTemplate,Karolinkska
10X175-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246888,AKTX_190401_01_E01,RKTX-190404,10X175,4434,Nuclei,1023060325,LKTX_190403_01_E01,10X175_5,human,Homo Sapiens,891193302,M1TX_181214_101_A01_A01,FacsWellTemplate,Karolinkska
10X175-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246901,AKTX_190401_01_F01,RKTX-190404,10X175,4712,Nuclei,1023060325,LKTX_190403_01_F01,10X175_6,human,Homo Sapiens,891193327,M1TX_181214_101_B01_B01,FacsWellTemplate,Karolinkska
10X175-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246916,AKTX_190401_01_G01,RKTX-190404,10X175,6674,Nuclei,1023060325,LKTX_190403_01_G01,10X175_7,human,Homo Sapiens,891193746,M1TX_181217_102_A01_A01,FacsWellTemplate,Karolinkska
10X175-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,891246930,AKTX_190401_01_H01,RKTX-190404,10X175,6359,Nuclei,1023060325,LKTX_190403_01_H01,10X175_8,human,Homo Sapiens,891193770,M1TX_181217_102_B01_B01,FacsWellTemplate,Karolinkska
10X176-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595479,AKTX_190401_02_A01,RKTX-190405,10X176,5899,Nuclei,1023060325,LKTX_190403_02_A01,10X176_1,human,Homo Sapiens,893563958,M1TX_181217_103_A01_A01,FacsWellTemplate,Karolinkska
10X176-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595488,AKTX_190401_02_B01,RKTX-190405,10X176,6386,Nuclei,1023060325,LKTX_190403_02_B01,10X176_2,human,Homo Sapiens,893563982,M1TX_181217_103_B01_B01,FacsWellTemplate,Karolinkska
10X176-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595494,AKTX_190401_02_C01,RKTX-190405,10X176,5954,Nuclei,1023060325,LKTX_190403_02_C01,10X176_3,human,Homo Sapiens,893572084,M1TX_181220_101_A01_A01,FacsWellTemplate,Karolinkska
10X176-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595503,AKTX_190401_02_D01,RKTX-190405,10X176,5149,Nuclei,1023060325,LKTX_190403_02_D01,10X176_4,human,Homo Sapiens,893572115,M1TX_181220_101_B01_B01,FacsWellTemplate,Karolinkska
10X176-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595514,AKTX_190401_02_E01,RKTX-190405,10X176,8255,Nuclei,1023060325,LKTX_190403_02_E01,10X176_5,human,Homo Sapiens,893578144,M2TX_181220_204_A01_A01,FacsWellTemplate,Karolinkska
10X176-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595523,AKTX_190401_02_F01,RKTX-190405,10X176,8735,Nuclei,1023060325,LKTX_190403_02_F01,10X176_6,human,Homo Sapiens,893578169,M2TX_181220_204_B01_B01,FacsWellTemplate,Karolinkska
10X176-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595537,AKTX_190401_02_G01,RKTX-190405,10X176,4433,Nuclei,1023060325,LKTX_190403_02_G01,10X176_7,human,Homo Sapiens,893582397,M1TX_190125_101_A01_A01,FacsWellTemplate,Karolinkska
10X176-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,893595545,AKTX_190401_02_H01,RKTX-190405,10X176,5020,Nuclei,1023060325,LKTX_190403_02_H01,10X176_8,human,Homo Sapiens,893582430,M1TX_190125_101_B01_B01,FacsWellTemplate,Karolinkska
10X182-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491630,AKTX_190508_01_A01,RKTX-190511,10X182,5929,Nuclei,1023060325,LKTX_190510_01_A01,10X182_1,human,Homo Sapiens,974490178,M1TX_190125_106_A01_A01,FacsWellTemplate,Karolinkska
10X182-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491634,AKTX_190508_01_B01,RKTX-190511,10X182,4864,Nuclei,1023060325,LKTX_190510_01_B01,10X182_2,human,Homo Sapiens,974490202,M1TX_190125_106_B01_B01,FacsWellTemplate,Karolinkska
10X182-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491638,AKTX_190508_01_C01,RKTX-190511,10X182,2669,Nuclei,1023060325,LKTX_190510_01_C01,10X182_3,human,Homo Sapiens,968560923,M1TX_190222_105_A01_A01,FacsWellTemplate,Karolinkska
10X182-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491643,AKTX_190508_01_D01,RKTX-190511,10X182,2434,Nuclei,1023060325,LKTX_190510_01_D01,10X182_4,human,Homo Sapiens,968560956,M1TX_190222_105_B01_B01,FacsWellTemplate,Karolinkska
10X182-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491647,AKTX_190508_01_E01,RKTX-190511,10X182,5206,Nuclei,1023060325,LKTX_190510_01_E01,10X182_5,human,Homo Sapiens,968573356,M1TX_190220_101_A01_A01,FacsWellTemplate,Karolinkska
10X182-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491652,AKTX_190508_01_F01,RKTX-190511,10X182,6117,Nuclei,1023060325,LKTX_190510_01_F01,10X182_6,human,Homo Sapiens,968573393,M1TX_190220_101_B01_B01,FacsWellTemplate,Karolinkska
10X182-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491661,AKTX_190508_01_G01,RKTX-190511,10X182,5518,Nuclei,1023060325,LKTX_190510_01_G01,10X182_7,human,Homo Sapiens,968574890,M1TX_190221_101_A01_A01,FacsWellTemplate,Karolinkska
10X182-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,974491671,AKTX_190508_01_H01,RKTX-190511,10X182,5037,Nuclei,1023060325,LKTX_190510_01_H01,10X182_8,human,Homo Sapiens,968574915,M1TX_190221_101_B01_B01,FacsWellTemplate,Karolinkska
10X190-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615030,AKTX_190522_01_A01,RKTX-190525,10X190,6514,Nuclei,1023060325,LKTX_190524_01_A01,10X190_1,human,Homo Sapiens,968603447,M1TX_190221_105_A01_A01,FacsWellTemplate,Karolinkska
10X190-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615034,AKTX_190522_01_B01,RKTX-190525,10X190,6473,Nuclei,1023060325,LKTX_190524_01_B01,10X190_2,human,Homo Sapiens,968603473,M1TX_190221_105_B01_B01,FacsWellTemplate,Karolinkska
10X190-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615038,AKTX_190522_01_C01,RKTX-190525,10X190,6102,Nuclei,1023060325,LKTX_190524_01_C01,10X190_3,human,Homo Sapiens,968610672,M1TX_190222_101_A01_A01,FacsWellTemplate,Karolinkska
10X190-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615042,AKTX_190522_01_D01,RKTX-190525,10X190,6907,Nuclei,1023060325,LKTX_190524_01_D01,10X190_4,human,Homo Sapiens,968610697,M1TX_190222_101_B01_B01,FacsWellTemplate,Karolinkska
10X190-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615046,AKTX_190522_01_E01,RKTX-190525,10X190,6076,Nuclei,1023060325,LKTX_190524_01_E01,10X190_5,human,Homo Sapiens,968611255,M1TX_190226_101_A01_A01,FacsWellTemplate,Karolinkska
10X190-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615051,AKTX_190522_01_F01,RKTX-190525,10X190,6592,Nuclei,1023060325,LKTX_190524_01_F01,10X190_6,human,Homo Sapiens,968611279,M1TX_190226_101_B01_B01,FacsWellTemplate,Karolinkska
10X190-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615055,AKTX_190522_01_G01,RKTX-190525,10X190,6466,Nuclei,1023060325,LKTX_190524_01_G01,10X190_7,human,Homo Sapiens,968611961,M1TX_190226_105_A01_A01,FacsWellTemplate,Karolinkska
10X190-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,968615059,AKTX_190522_01_H01,RKTX-190525,10X190,6476,Nuclei,1023060325,LKTX_190524_01_H01,10X190_8,human,Homo Sapiens,968611985,M1TX_190226_105_B01_B01,FacsWellTemplate,Karolinkska
10X191-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648699,AKTX_190522_02_A01,RKTX-190525-2,10X191,7695,Nuclei,1023060325,LKTX_190524_02_A01,10X191_1,human,Homo Sapiens,969634166,M1TX_190227_101_A01_A01,FacsWellTemplate,Karolinkska
10X191-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648703,AKTX_190522_02_B01,RKTX-190525-2,10X191,7247,Nuclei,1023060325,LKTX_190524_02_B01,10X191_2,human,Homo Sapiens,969634191,M1TX_190227_101_B01_B01,FacsWellTemplate,Karolinkska
10X191-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648707,AKTX_190522_02_C01,RKTX-190525-2,10X191,4655,Nuclei,1023060325,LKTX_190524_02_C01,10X191_3,human,Homo Sapiens,969635873,M1TX_190227_109_A01_A01,FacsWellTemplate,Karolinkska
10X191-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648711,AKTX_190522_02_D01,RKTX-190525-2,10X191,5171,Nuclei,1023060325,LKTX_190524_02_D01,10X191_4,human,Homo Sapiens,969635900,M1TX_190227_109_B01_B01,FacsWellTemplate,Karolinkska
10X191-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648716,AKTX_190522_02_E01,RKTX-190525-2,10X191,5390,Nuclei,1023060325,LKTX_190524_02_E01,10X191_5,human,Homo Sapiens,969636948,M1TX_190228_104_A01_A01,FacsWellTemplate,Karolinkska
10X191-6,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648720,AKTX_190522_02_F01,RKTX-190525-2,10X191,5663,Nuclei,1023060325,LKTX_190524_02_F01,10X191_6,human,Homo Sapiens,969636981,M1TX_190228_104_B01_B01,FacsWellTemplate,Karolinkska
10X191-7,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648724,AKTX_190522_02_G01,RKTX-190525-2,10X191,5491,Nuclei,1023060325,LKTX_190524_02_G01,10X191_7,human,Homo Sapiens,969638242,M1TX_190301_101_A01_A01,FacsWellTemplate,Karolinkska
10X191-8,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969648728,AKTX_190522_02_H01,RKTX-190525-2,10X191,5465,Nuclei,1023060325,LKTX_190524_02_H01,10X191_8,human,Homo Sapiens,969638274,M1TX_190301_101_B01_B01,FacsWellTemplate,Karolinkska
10X192-1,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969682685,AKTX_190522_03_A01,RKTX-190525-3,10X192,4475,Nuclei,1023060325,LKTX_190524_03_A01,10X192_1,human,Homo Sapiens,969673286,M1TX_190301_106_A01_A01,FacsWellTemplate,Karolinkska
10X192-2,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969682689,AKTX_190522_03_B01,RKTX-190525-3,10X192,4211,Nuclei,1023060325,LKTX_190524_03_B01,10X192_2,human,Homo Sapiens,969673318,M1TX_190301_106_B01_B01,FacsWellTemplate,Karolinkska
10X192-3,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969682694,AKTX_190522_03_C01,RKTX-190525-3,10X192,4059,Nuclei,1023060325,LKTX_190524_03_C01,10X192_3,human,Homo Sapiens,969674575,M1TX_190306_102_A01_A01,FacsWellTemplate,Karolinkska
10X192-4,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969682700,AKTX_190522_03_D01,RKTX-190525-3,10X192,4405,Nuclei,1023060325,LKTX_190524_03_D01,10X192_4,human,Homo Sapiens,969674600,M1TX_190306_102_B01_B01,FacsWellTemplate,Karolinkska
10X192-5,10Xv3,Brain_survey+Hu_Ref_Brain,CELL_RANGER,969682704,AKTX_190522_03_E01,RKTX-190525-3,10X192,5555,Nuclei,1023060325,LKTX_190524_03_E01,10X192_5,human,Homo Sapiens,969676560,M1TX_190307_101_A01_A01,FacsWellTemplate,Karolinkska
