Fastq Name,Library Prep Method,Study Set,Alignment Method,Amplification ID,Amplification,Batch Name,Batch Name From Vendor,Cell Capture,Cell Prep Type,Library Prep Method ID,Library Prep Name,Load Name,Organism Common Name,Organism Name,Sample ID,Sequencing Vendor
NW-AT0675-1,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1306838070,B8XM_231024_01_B01,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231024_01_C03,1928_B10,human,Homo Sapiens,1305739908,NWGC
NW-AT0675-2,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1306838072,B8XM_231024_01_C01,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231024_01_D03,1928_C10,human,Homo Sapiens,1305739969,NWGC
NW-AT0675-3,10xATAC_Mult,SCORCH,ARC-ATAC,1308442201,B8XM_231031_01_F01,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_D05,1933_F02,mouse,Mus musculus,1306576979,NWGC
NW-AT0675-4,10xATAC_Mult,SCORCH,ARC-ATAC,1308442211,B8XM_231031_01_B02,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_E05,1934_A03,mouse,Mus musculus,1306543432,NWGC
NW-AT0675-5,10xATAC_Mult,SCORCH,ARC-ATAC,1308442213,B8XM_231031_01_C02,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_F05,1934_B03,mouse,Mus musculus,1306543433,NWGC
NW-AT0675-6,10xATAC_Mult,SCORCH,ARC-ATAC,1308442215,B8XM_231031_01_D02,R8XA-23110705,ATX-675,9658,Nuclei,1061736689,L8XA_231031_01_G05,1934_C03,mouse,Mus musculus,1307727295,NWGC
NW-AT0675-7,10xATAC_Mult,SCORCH,ARC-ATAC,1308442217,B8XM_231031_01_E02,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_H05,1934_D03,mouse,Mus musculus,1307727297,NWGC
NW-AT0675-8,10xATAC_Mult,SCORCH,ARC-ATAC,1308442219,B8XM_231031_01_F02,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_A06,1934_E03,mouse,Mus musculus,1306537286,NWGC
NW-AT0675-9,10xATAC_Mult,SCORCH,ARC-ATAC,1308442222,B8XM_231031_01_G02,R8XA-23110705,ATX-675,10000,Nuclei,1061736689,L8XA_231031_01_C04,1934_F03,mouse,Mus musculus,1306537287,NWGC
NW-AT0678-1,10xATAC_Mult,HEAD_Network,ARC-ATAC,1309857178,B8XM_231107_02_C02,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231107_02_G09,1950_C01,mouse,Mus musculus,1308995692,NWGC
NW-AT0678-2,10xATAC_Mult,HEAD_Network,ARC-ATAC,1309857180,B8XM_231107_02_D02,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231107_02_H09,1950_D01,mouse,Mus musculus,1308965576,NWGC
NW-AT0678-3,10xATAC_Mult,SCORCH,ARC-ATAC,1309857182,B8XM_231107_02_E02,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231107_02_A10,1950_E01,mouse,Mus musculus,1308965577,NWGC
NW-AT0678-4,10xATAC_Mult,SCORCH,ARC-ATAC,1309857184,B8XM_231107_02_F02,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231107_02_B10,1950_F01,mouse,Mus musculus,1308965578,NWGC
NW-AT0678-5,10xATAC_Mult,SCORCH,ARC-ATAC,1310901021,B8XM_231110_01_A01,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231110_01_C10,1952_A03,mouse,Mus musculus,1309823757,NWGC
NW-AT0678-6,10xATAC_Mult,SCORCH,ARC-ATAC,1310901023,B8XM_231110_01_B01,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231110_01_D10,1952_B03,mouse,Mus musculus,1309823758,NWGC
NW-AT0678-7,10xATAC_Mult,SCORCH,ARC-ATAC,1310901025,B8XM_231110_01_C01,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231110_01_E10,1952_C03,mouse,Mus musculus,1309818366,NWGC
NW-AT0678-8,10xATAC_Mult,SCORCH,ARC-ATAC,1310901028,B8XM_231110_01_D01,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231110_01_F10,1952_D03,mouse,Mus musculus,1309818367,NWGC
NW-AT0678-9,10xATAC_Mult,SCORCH,ARC-ATAC,1310901030,B8XM_231110_01_E01,R8XA-23112102,ATX-678,10000,Nuclei,1061736689,L8XA_231110_01_G10,1952_E03,mouse,Mus musculus,1309236266,NWGC
NW-AT0680-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1310901054,B8XM_231110_01_G02,R8XA-23112806,ATX-680,9720,Nuclei,1061736689,L8XA_231110_01_A12,1953_H04,mouse,Mus musculus,1310854222,NWGC
NW-AT0680-2,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479627,B8XM_231114_01_A01,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_C12,1954_A05,human,Homo Sapiens,1309836354,NWGC
NW-AT0680-3,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479629,B8XM_231114_01_B01,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_D12,1954_B05,human,Homo Sapiens,1309836518,NWGC
NW-AT0680-4,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479631,B8XM_231114_01_C01,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_E12,1954.1_D05,human,Homo Sapiens,1309836596,NWGC
NW-AT0680-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479650,B8XM_231114_01_B02,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_F12,1957_A08,human,Homo Sapiens,1311273381,NWGC
NW-AT0680-6,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479652,B8XM_231114_01_C02,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_G12,1957_B08,human,Homo Sapiens,1311273627,NWGC
NW-AT0680-7,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1311479654,B8XM_231114_01_D02,R8XA-23112806,ATX-680,10000,Nuclei,1061736689,L8XA_231114_01_H12,1957_C08,human,Homo Sapiens,1311274061,NWGC
NW-AT0680-8,10xATAC_Mult,HEAD_Network,ARC-ATAC,1311479656,B8XM_231114_01_E02,R8XA-23112806,ATX-680,8323,Nuclei,1061736689,L8XA_231114_01_E01,1958_A01,mouse,Mus musculus,1311440505,NWGC
NW-AT0680-9,10xATAC_Mult,HEAD_Network,ARC-ATAC,1311479659,B8XM_231114_01_F02,R8XA-23112806,ATX-680,9937,Nuclei,1061736689,L8XA_231114_01_F01,1958_B01,mouse,Mus musculus,1311440507,NWGC
NW-AT0685-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536393,B8XM_231128_01_C01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_D08,1968_C01,mouse,Mus musculus,1313923104,NWGC
NW-AT0685-2,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536395,B8XM_231128_01_D01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_E08,1968_D01,mouse,Mus musculus,1313923105,NWGC
NW-AT0685-3,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536397,B8XM_231128_01_E01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_F08,1968_E01,mouse,Mus musculus,1314254639,NWGC
NW-AT0685-4,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536399,B8XM_231128_01_F01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_G08,1968_F01,mouse,Mus musculus,1314254641,NWGC
NW-AT0685-5,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536401,B8XM_231128_01_G01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_H08,1968_G01,mouse,Mus musculus,1314254642,NWGC
NW-AT0685-6,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536403,B8XM_231128_01_H01,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_A09,1968_H01,mouse,Mus musculus,1314254643,NWGC
NW-AT0685-7,10xATAC_Mult,HEAD_Network,ARC-ATAC,1314536412,B8XM_231128_01_D02,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_B09,1970_A03,mouse,Mus musculus,1313725950,NWGC
NW-AT0685-8,10xATAC_Mult,HEAD_Network,ARC-ATAC,1314536416,B8XM_231128_01_E02,R8XA-23120514,ATX-685,7577,Nuclei,1061736689,L8XA_231128_01_C09,1970_C03,mouse,Mus musculus,1313725953,NWGC
NW-AT0685-9,10xATAC_Mult,HEAD_Network,ARC-ATAC,1314536418,B8XM_231128_01_F02,R8XA-23120514,ATX-685,10000,Nuclei,1061736689,L8XA_231128_01_D09,1970_D03,mouse,Mus musculus,1313729828,NWGC
NW-AT0686-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536420,B8XM_231128_01_G02,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_E09,1970_E03,mouse,Mus musculus,1313729829,NWGC
NW-AT0686-2,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536422,B8XM_231128_01_H02,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_F09,1970_F03,mouse,Mus musculus,1313729830,NWGC
NW-AT0686-3,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536424,B8XM_231128_01_A03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_G09,1970_G03,mouse,Mus musculus,1313729831,NWGC
NW-AT0686-4,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536426,B8XM_231128_01_B03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_H09,1970_H03,mouse,Mus musculus,1313729832,NWGC
NW-AT0686-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1314536428,B8XM_231128_01_C03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_H10,1971_A04,human,Homo Sapiens,1312901520,NWGC
NW-AT0686-6,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1314536430,B8XM_231128_01_D03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_A11,1971_B04,human,Homo Sapiens,1312901574,NWGC
NW-AT0686-7,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1314536432,B8XM_231128_01_E03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_B11,1971_C04,human,Homo Sapiens,1312901679,NWGC
NW-AT0686-8,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536435,B8XM_231128_01_F03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_A10,1972_A01,mouse,Mus musculus,1313670446,NWGC
NW-AT0686-9,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536439,B8XM_231128_01_G03,R8XA-23120515,ATX-686,10000,Nuclei,1061736689,L8XA_231128_01_B10,1972_B01,mouse,Mus musculus,1313670447,NWGC
NW-AT0687-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536441,B8XM_231128_01_H03,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_01_C10,1972_C01,mouse,Mus musculus,1313670448,NWGC
NW-AT0687-2,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536443,B8XM_231128_01_A04,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_01_D10,1972_D01,mouse,Mus musculus,1313670449,NWGC
NW-AT0687-3,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536445,B8XM_231128_01_B04,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_01_E10,1972_E01,mouse,Mus musculus,1313670450,NWGC
NW-AT0687-4,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536447,B8XM_231128_01_C04,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_01_F10,1972_F01,mouse,Mus musculus,1313670451,NWGC
NW-AT0687-5,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536537,B8XM_231128_02_A01,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_02_C11,1974_A03,mouse,Mus musculus,1313931143,NWGC
NW-AT0687-6,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1314536539,B8XM_231128_02_B01,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231128_02_D11,1974_B03,mouse,Mus musculus,1313931144,NWGC
NW-AT0687-7,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1316208176,B8XM_231205_01_B02,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231205_01_B02,1979_A07,mouse,Mus musculus,1314672782,NWGC
NW-AT0687-8,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1316208188,B8XM_231205_01_C02,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231205_01_C02,1979_C07,mouse,Mus musculus,1314672785,NWGC
NW-AT0687-9,10xATAC_Mult,SCORCH,ARC-ATAC,1316208300,B8XM_231205_01_F03,R8XA-23121206,ATX-687,10000,Nuclei,1061736689,L8XA_231205_01_C03,1983_E01,mouse,Mus musculus,1315970375,NWGC
NW-AT0688-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1316208198,B8XM_231205_01_D02,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_D02,1979_D07,mouse,Mus musculus,1314672786,NWGC
NW-AT0688-2,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1316208220,B8XM_231205_01_F02,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_F02,1979.1_F07,mouse,Mus musculus,1314672788,NWGC
NW-AT0688-3,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1316208231,B8XM_231205_01_G02,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_E03,1981_A09,human,Homo Sapiens,1316034024,NWGC
NW-AT0688-4,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1316208241,B8XM_231205_01_H02,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_F03,1981_B09,human,Homo Sapiens,1316034126,NWGC
NW-AT0688-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1316208251,B8XM_231205_01_A03,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_G03,1981_C09,human,Homo Sapiens,1316034263,NWGC
NW-AT0688-6,10xATAC_Mult,SCORCH,ARC-ATAC,1316208261,B8XM_231205_01_B03,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_G02,1983_A01,mouse,Mus musculus,1315617983,NWGC
NW-AT0688-7,10xATAC_Mult,SCORCH,ARC-ATAC,1316208268,B8XM_231205_01_C03,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_H02,1983_B01,mouse,Mus musculus,1315617985,NWGC
NW-AT0688-8,10xATAC_Mult,SCORCH,ARC-ATAC,1316208280,B8XM_231205_01_D03,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_A03,1983_C01,mouse,Mus musculus,1315617986,NWGC
NW-AT0688-9,10xATAC_Mult,SCORCH,ARC-ATAC,1316208290,B8XM_231205_01_E03,R8XA-23121207,ATX-688,10000,Nuclei,1061736689,L8XA_231205_01_B03,1983_D01,mouse,Mus musculus,1315970374,NWGC
NW-AT0689-1,10xATAC_Mult,SCORCH,ARC-ATAC,1316208311,B8XM_231205_01_G03,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231205_01_D03,1983_F01,mouse,Mus musculus,1315970376,NWGC
NW-AT0689-2,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317851941,B8XM_231208_01_A01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231208_01_C04,1987_A05,human,Homo Sapiens,1316998099,NWGC
NW-AT0689-3,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317851943,B8XM_231208_01_B01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231208_01_D04,1987_B05,human,Homo Sapiens,1316998177,NWGC
NW-AT0689-4,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317851947,B8XM_231208_01_D01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231208_01_E04,1987_C05,human,Homo Sapiens,1316998241,NWGC
NW-AT0689-5,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694430,B8XM_231212_01_D01,R8XA-23121908,ATX-689,9627,Nuclei,1061736689,L8XA_231212_01_A05,1989_A07,mouse,Mus musculus,1317678537,NWGC
NW-AT0689-6,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694432,B8XM_231212_01_E01,R8XA-23121908,ATX-689,9627,Nuclei,1061736689,L8XA_231212_01_B05,1989_B07,mouse,Mus musculus,1317678538,NWGC
NW-AT0689-7,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694435,B8XM_231212_01_F01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231212_01_C05,1989_C07,mouse,Mus musculus,1317678539,NWGC
NW-AT0689-8,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694438,B8XM_231212_01_G01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231212_01_D05,1989_D07,mouse,Mus musculus,1317678540,NWGC
NW-AT0689-9,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694440,B8XM_231212_01_H01,R8XA-23121908,ATX-689,10000,Nuclei,1061736689,L8XA_231212_01_E05,1989_E07,mouse,Mus musculus,1317678541,NWGC
NW-AT0690-1,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317694442,B8XM_231212_01_A02,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_01_F05,1989_F07,mouse,Mus musculus,1317678542,NWGC
NW-AT0690-2,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317694444,B8XM_231212_01_B02,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_01_G05,1991_A09,human,Homo Sapiens,1316999222,NWGC
NW-AT0690-3,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317694447,B8XM_231212_01_C02,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_01_H05,1991_B09,human,Homo Sapiens,1316999277,NWGC
NW-AT0690-4,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852141,B8XM_231212_02_D01,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_H06,1992_A01,mouse,Mus musculus,1317644841,NWGC
NW-AT0690-5,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852144,B8XM_231212_02_E01,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_A07,1992_B01,mouse,Mus musculus,1317644842,NWGC
NW-AT0690-6,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852146,B8XM_231212_02_F01,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_B07,1992_C01,mouse,Mus musculus,1317644843,NWGC
NW-AT0690-7,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852148,B8XM_231212_02_G01,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_C07,1992_D01,mouse,Mus musculus,1317644844,NWGC
NW-AT0690-8,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852150,B8XM_231212_02_H01,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_D07,1992_E01,mouse,Mus musculus,1317644845,NWGC
NW-AT0690-9,10xATAC_Mult,P56_Unbiased_Sampling,ARC-ATAC,1317852152,B8XM_231212_02_A02,R8XA-23121909,ATX-690,10000,Nuclei,1061736689,L8XA_231212_02_E07,1992_F01,mouse,Mus musculus,1317644846,NWGC
NW-AT0691-1,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1317694449,B8XM_231212_01_D02,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231212_01_A06,1991_C09,human,Homo Sapiens,1316999338,NWGC
NW-AT0691-2,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228718,B8XM_231215_01_B01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231215_01_C08,1997_A05,human,Homo Sapiens,1318952287,NWGC
NW-AT0691-3,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228721,B8XM_231215_01_C01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231215_01_D08,1997_B05,human,Homo Sapiens,1318952354,NWGC
NW-AT0691-4,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228724,B8XM_231215_01_D01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231215_01_E08,1997_C05,human,Homo Sapiens,1318952444,NWGC
NW-AT0691-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228933,B8XM_231219_01_C01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231219_01_A10,2001_A08,human,Homo Sapiens,1318952631,NWGC
NW-AT0691-6,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228936,B8XM_231219_01_D01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231219_01_B10,2001_B08,human,Homo Sapiens,1318952727,NWGC
NW-AT0691-7,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1319228939,B8XM_231219_01_E01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231219_01_C10,2001_C08,human,Homo Sapiens,1318952785,NWGC
NW-AT0691-8,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228941,B8XM_231219_01_F01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231219_01_H08,2002_A01,mouse,Mus musculus,1319211714,NWGC
NW-AT0691-9,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228943,B8XM_231219_01_G01,R8XA-24010303,ATX-691,10000,Nuclei,1061736689,L8XA_231219_01_A09,2002_C01,mouse,Mus musculus,1319211716,NWGC
NW-AT0692-1,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228945,B8XM_231219_01_H01,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231219_01_B09,2002_D01,mouse,Mus musculus,1318582599,NWGC
NW-AT0692-2,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228947,B8XM_231219_01_A02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231219_01_C09,2002_E01,mouse,Mus musculus,1318582600,NWGC
NW-AT0692-3,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228949,B8XM_231219_01_B02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231219_01_D09,2002_F01,mouse,Mus musculus,1318582601,NWGC
NW-AT0692-4,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1319228951,B8XM_231219_01_C02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231219_01_E09,2002.1_G01,mouse,Mus musculus,1319211720,NWGC
NW-AT0692-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1321454583,B8XM_231222_01_C02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231222_01_B12,2007_A06,human,Homo Sapiens,1321240609,NWGC
NW-AT0692-6,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1321454585,B8XM_231222_01_D02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_231222_01_C12,2007_B06,human,Homo Sapiens,1321243511,NWGC
NW-AT0692-7,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1324765175,B8XM_240112_01_C02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_240112_01_D06,2022_A05,human,Homo Sapiens,1324748797,NWGC
NW-AT0692-8,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1324765177,B8XM_240112_01_D02,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_240112_01_E06,2022_B05,human,Homo Sapiens,1324748858,NWGC
NW-AT0692-9,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1324979819,B8XM_240116_01_D01,R8XA-24012306,ATX-692,10000,Nuclei,1061736689,L8XA_240116_01_A07,2027_A09,human,Homo Sapiens,1324749982,NWGC
NW-AT0693-1,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1324979821,B8XM_240116_01_E01,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240116_01_B07,2027_B09,human,Homo Sapiens,1324750055,NWGC
NW-AT0693-2,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1327377490,B8XM_240130_01_A01,R8XA-24022711,ATX-693,9627,Nuclei,1061736689,L8XA_240130_01_H01,2044_A07,mouse,Mus musculus,1327367538,NWGC
NW-AT0693-3,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1327377492,B8XM_240130_01_B01,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240130_01_A02,2044_B07,mouse,Mus musculus,1327367539,NWGC
NW-AT0693-4,10xATAC_Mult,Geriatric_Mouse,ARC-ATAC,1327377498,B8XM_240130_01_D01,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240130_01_C02,2044_D07,mouse,Mus musculus,1326436713,NWGC
NW-AT0693-5,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1331168320,B8XM_240213_01_D02,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240213_01_A11,2065_A09,human,Homo Sapiens,1330757690,NWGC
NW-AT0693-6,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1331168322,B8XM_240213_01_E02,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240213_01_B11,2065_B09,human,Homo Sapiens,1330757835,NWGC
NW-AT0693-7,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1331168324,B8XM_240213_01_F02,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240213_01_C11,2065_C09,human,Homo Sapiens,1330757965,NWGC
NW-AT0693-8,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1332505722,B8XM_240220_01_D01,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240220_01_E03,2075_A10,human,Homo Sapiens,1332462053,NWGC
NW-AT0693-9,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1332505733,B8XM_240220_01_F01,R8XA-24022711,ATX-693,10000,Nuclei,1061736689,L8XA_240220_01_G03,2075_C10,human,Homo Sapiens,1332462251,NWGC
NW-AT0694-1,10xATAC_Mult,AD_Center_Grant,ARC-ATAC,1332505015,B8XM_240216_01_C02,R8XA-24030510,ATX-694,10000,Nuclei,1061736689,L8XA_240216_01_F11,2070_A05,human,Homo Sapiens,1332158609,NWGC
