Fastq Name,Library Prep Method,Study Set,Alignment Method,Amplification ID,Amplification,Batch Name,Batch Name From Vendor,Cell Capture,Cell Prep Type,Library Prep Method ID,Library Prep Name,Load Name,Organism Common Name,Organism Name,Sample ID,Sequencing Vendor
NY-AT16024-1,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208154,B8XM_231205_01_H01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_H01,1980_B08,human,Homo Sapiens,1315957165,NYGC
NY-AT16024-2,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208165,B8XM_231205_01_A02,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_A02,1980_C08,human,Homo Sapiens,1315957164,NYGC
NY-AT16024-3,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208080,B8XM_231205_01_B01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_B01,1984_A02,human,Homo Sapiens,1315747032,NYGC
NY-AT16024-4,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208091,B8XM_231205_01_C01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_C01,1984_B02,human,Homo Sapiens,1315747030,NYGC
NY-AT16024-5,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208067,B8XM_231205_01_A01,R8XA-23121906,ATX-16024,4565,Nuclei,1061736689,L8XA_231205_01_A01,1984_E02,human,Homo Sapiens,1315958923,NYGC
NY-AT16024-6,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208103,B8XM_231205_01_D01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_D01,1984_F02,human,Homo Sapiens,1315958922,NYGC
NY-AT16024-7,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208116,B8XM_231205_01_E01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_E01,1984.1_G02,human,Homo Sapiens,1315747024,NYGC
NY-AT16024-8,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1316208133,B8XM_231205_01_F01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231205_01_F01,1984.1_H02,human,Homo Sapiens,1315958920,NYGC
NY-AT16024-9,10xATAC_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_H,ARC-ATAC,1317694424,B8XM_231212_01_A01,R8XA-23121906,ATX-16024,10000,Nuclei,1061736689,L8XA_231212_01_F04,1986_A04,human,Homo Sapiens,1316195813,NYGC
NY-MX12001-1,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1269962379,A8XR_230509_01_G01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230511_22_E11,1709_A01,mouse,Mus musculus,1269077350,NYGC
NY-MX12001-2,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1269962381,A8XR_230509_01_H01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230511_22_F11,1709_B01,mouse,Mus musculus,1269077351,NYGC
NY-MX12001-3,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526190,A8XR_230516_01_H01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_H01,1710_A02,mouse,Mus musculus,1270819971,NYGC
NY-MX12001-4,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526174,A8XR_230516_01_A01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_A01,1710_B02,mouse,Mus musculus,1270819972,NYGC
NY-MX12001-5,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526176,A8XR_230516_01_B01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_B01,1710_C02,mouse,Mus musculus,1270644565,NYGC
NY-MX12001-6,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526179,A8XR_230516_01_C01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_C01,1710_D02,mouse,Mus musculus,1270644566,NYGC
NY-MX12001-7,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526182,A8XR_230516_01_D01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_D01,1713_A04,mouse,Mus musculus,1271785501,NYGC
NY-MX12001-8,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526184,A8XR_230516_01_E01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_E01,1713_B04,mouse,Mus musculus,1271785502,NYGC
NY-MX12001-9,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526186,A8XR_230516_01_F01,R8XR-23062102,MTX-12001,10000,Nuclei,1061736705,L8XR_230518_21_F01,1713_C04,mouse,Mus musculus,1270459639,NYGC
NY-MX12002-1,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1272526188,A8XR_230516_01_G01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230518_21_G01,1713_D04,mouse,Mus musculus,1270459640,NYGC
NY-MX12002-2,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_THM,ARC-RSEQ,1277089958,A8XR_230613_01_E01,R8XR-23070502,MTX-12002,4968,Nuclei,1061736705,L8XR_230615_22_G08,1743_A01,macaque,Macaca mulatta,1276525735,NYGC
NY-MX12002-3,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_M,ARC-RSEQ,1277089960,A8XR_230613_01_F01,R8XR-23070502,MTX-12002,4130,Nuclei,1061736705,L8XR_230615_22_H08,1743_B01,macaque,Macaca mulatta,1276525736,NYGC
NY-MX12002-4,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_THM,ARC-RSEQ,1278408162,A8XR_230620_02_C01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230622_22_B10,1745_A02,macaque,Macaca mulatta,1277942254,NYGC
NY-MX12002-5,10xRSeq_Mult,BG_paper_Macaque+HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1278408166,A8XR_230620_02_D01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230622_22_G09,1748_A04,macaque,Macaca mulatta,1277944295,NYGC
NY-MX12002-6,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1278408172,A8XR_230620_02_E01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230622_22_H09,1748_B04,macaque,Macaca mulatta,1277944296,NYGC
NY-MX12002-7,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1278408178,A8XR_230620_02_F01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230622_22_A10,1748_C04,macaque,Macaca mulatta,1277944298,NYGC
NY-MX12002-8,10xRSeq_Mult,BG_paper_Macaque+HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1279891702,A8XR_230627_01_A01,R8XR-23070502,MTX-12002,10000,Nuclei,1061736705,L8XR_230629_22_G11,1750_A01,macaque,Macaca mulatta,1278014328,NYGC
NY-MX12002-9,10xRSeq_Mult,BG_paper_Macaque+HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1279891718,A8XR_230627_01_B01,R8XR-23070502,MTX-12002,13913,Nuclei,1061736705,L8XR_230629_22_H11,1750_B01,macaque,Macaca mulatta,1278014329,NYGC
NY-MX12003-1,10xRSeq_Mult,BG_paper_Macaque+HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1279891732,A8XR_230627_01_C01,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230629_22_A12,1751_A02,macaque,Macaca mulatta,1279285250,NYGC
NY-MX12003-10,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1286078237,A8XR_230725_02_G02,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230727_22_A06,1791_D01,mouse,Mus musculus,1286072780,NYGC
NY-MX12003-11,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1286078209,A8XR_230725_02_D01,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230727_22_B05,1792_A02,macaque,Macaca mulatta,1285380604,NYGC
NY-MX12003-12,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1286078207,A8XR_230725_02_C01,R8XR-23080102,MTX-12003,2500,Nuclei,1061736705,L8XR_230727_22_C04,1792_B02,macaque,Macaca mulatta,1285380605,NYGC
NY-MX12003-2,10xRSeq_Mult,BG_paper_Macaque+HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_BN_BF,ARC-RSEQ,1279891745,A8XR_230627_01_D01,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230629_22_B12,1751_B02,macaque,Macaca mulatta,1279285252,NYGC
NY-MX12003-3,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1285922970,A8XR_230711_01_A01,R8XR-23080102,MTX-12003,4782,Nuclei,1061736705,L8XR_230713_21_E02,1767_A01,macaque,Macaca mulatta,1281312842,NYGC
NY-MX12003-4,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1285922972,A8XR_230711_01_B01,R8XR-23080102,MTX-12003,4068,Nuclei,1061736705,L8XR_230713_21_G01,1770_A04,macaque,Macaca mulatta,1282134249,NYGC
NY-MX12003-5,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1285922976,A8XR_230711_01_D01,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230713_21_B02,1770_B04,macaque,Macaca mulatta,1282134250,NYGC
NY-MX12003-6,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1285922974,A8XR_230711_01_C01,R8XR-23080102,MTX-12003,2860,Nuclei,1061736705,L8XR_230713_21_H01,1773_A06,macaque,Macaca mulatta,1282715582,NYGC
NY-MX12003-7,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1286078202,A8XR_230725_02_A01,R8XR-23080102,MTX-12003,5962,Nuclei,1061736705,L8XR_230727_22_A05,1787_A03,macaque,Macaca mulatta,1285206989,NYGC
NY-MX12003-8,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1286078205,A8XR_230725_02_B01,R8XR-23080102,MTX-12003,3602,Nuclei,1061736705,L8XR_230727_22_G04,1787_B03,macaque,Macaca mulatta,1285206990,NYGC
NY-MX12003-9,10xRSeq_Mult,BICAN_Dev_Atlas+P0_Pilot,ARC-RSEQ,1286078235,A8XR_230725_02_F02,R8XR-23080102,MTX-12003,10000,Nuclei,1061736705,L8XR_230727_22_H05,1791_C01,mouse,Mus musculus,1286072778,NYGC
NY-MX12004-1,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1291011444,A8XR_230815_01_E01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_C02,1820_A02,macaque,Macaca mulatta,1290813391,NYGC
NY-MX12004-2,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1291011446,A8XR_230815_01_F01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_D02,1820_B02,macaque,Macaca mulatta,1290813392,NYGC
NY-MX12004-3,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_AMY,ARC-RSEQ,1289057154,A8XR_230808_01_C01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230810_01_G09,1799_A03,macaque,Macaca mulatta,1287255614,NYGC
NY-MX12004-4,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_AMY,ARC-RSEQ,1289057156,A8XR_230808_01_D01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230810_01_H09,1799_B03,macaque,Macaca mulatta,1287255616,NYGC
NY-MX12004-5,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1291011437,A8XR_230815_01_B01,R8XR-23082202,MTX-12004,3478,Nuclei,1061736705,L8XR_230817_01_H01,1811_A02,macaque,Macaca mulatta,1289980890,NYGC
NY-MX12004-6,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011451,A8XR_230815_01_G01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_G11,1816_A07,mouse,Mus musculus,1289979386,NYGC
NY-MX12004-7,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011453,A8XR_230815_01_H01,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_B01,1816_B07,mouse,Mus musculus,1289979387,NYGC
NY-MX12004-8,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011455,A8XR_230815_01_A02,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_D12,1816_C07,mouse,Mus musculus,1288801196,NYGC
NY-MX12004-9,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011457,A8XR_230815_01_B02,R8XR-23082202,MTX-12004,10000,Nuclei,1061736705,L8XR_230817_01_H11,1816_D07,mouse,Mus musculus,1288801197,NYGC
NY-MX12005-1,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1291011439,A8XR_230815_01_C01,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_A02,1815_A06,macaque,Macaca mulatta,1290005078,NYGC
NY-MX12005-2,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1291011435,A8XR_230815_01_A01,R8XR-23082203,MTX-12005,9037,Nuclei,1061736705,L8XR_230817_01_A01,1815_B06,macaque,Macaca mulatta,1290005079,NYGC
NY-MX12005-3,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011468,A8XR_230815_01_G02,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_E01,1829_A10,mouse,Mus musculus,1290244547,NYGC
NY-MX12005-4,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011472,A8XR_230815_01_H02,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_A12,1829_B10,mouse,Mus musculus,1290244548,NYGC
NY-MX12005-5,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011478,A8XR_230815_01_C03,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_C12,1819_A01,mouse,Mus musculus,1290604916,NYGC
NY-MX12005-6,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011480,A8XR_230815_01_D03,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_F01,1819_B01,mouse,Mus musculus,1290604917,NYGC
NY-MX12005-7,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011482,A8XR_230815_01_E03,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_G01,1819_C01,mouse,Mus musculus,1290812749,NYGC
NY-MX12005-8,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1291011484,A8XR_230815_01_F03,R8XR-23082203,MTX-12005,10000,Nuclei,1061736705,L8XR_230817_01_D01,1819_D01,mouse,Mus musculus,1290812750,NYGC
NY-MX12006-1,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_CB,ARC-RSEQ,1293278767,A8XR_230822_01_D01,R8XR-23082901,MTX-12006,7670,Nuclei,1061736705,L8XR_230824_01_A03,1821_A03,macaque,Macaca mulatta,1291738166,NYGC
NY-MX12006-10,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1293278774,A8XR_230822_01_G01,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_D03,1826_B07,human,Homo Sapiens,1292042372,NYGC
NY-MX12006-2,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1293278760,A8XR_230822_01_A01,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_H03,1821_B03,macaque,Macaca mulatta,1291738167,NYGC
NY-MX12006-3,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1293278781,A8XR_230822_01_B02,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_F02,1822_A04,mouse,Mus musculus,1291759373,NYGC
NY-MX12006-4,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1293278783,A8XR_230822_01_C02,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_G02,1822_B04,mouse,Mus musculus,1291759374,NYGC
NY-MX12006-5,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1293278786,A8XR_230822_01_D02,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_F03,1822_C04,mouse,Mus musculus,1292026315,NYGC
NY-MX12006-6,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1293278788,A8XR_230822_01_E02,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_G03,1822_D04,mouse,Mus musculus,1292026316,NYGC
NY-MX12006-7,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_Cx,ARC-RSEQ,1293278762,A8XR_230822_01_B01,R8XR-23082901,MTX-12006,3850,Nuclei,1061736705,L8XR_230824_01_B04,1823_A05,macaque,Macaca mulatta,1292015584,NYGC
NY-MX12006-8,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_Cx,ARC-RSEQ,1293278769,A8XR_230822_01_E01,R8XR-23082901,MTX-12006,8913,Nuclei,1061736705,L8XR_230824_01_C04,1823_B05,macaque,Macaca mulatta,1292015585,NYGC
NY-MX12006-9,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1293278772,A8XR_230822_01_F01,R8XR-23082901,MTX-12006,10000,Nuclei,1061736705,L8XR_230824_01_A04,1826_A07,human,Homo Sapiens,1292042373,NYGC
NY-MX12007-1,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1293278777,A8XR_230822_01_H01,R8XR-23090603,MTX-12007,4813,Nuclei,1061736705,L8XR_230824_01_E03,1828_A08,rat,Rattus norvegicus,1291816799,NYGC
NY-MX12007-10,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127816,A8XR_230829_01_D01,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_C06,1835_D03,human,Homo Sapiens,1293508149,NYGC
NY-MX12007-11,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1294127831,A8XR_230829_01_B02,R8XR-23090603,MTX-12007,5823,Nuclei,1061736705,L8XR_230831_01_F05,1839_A07,rat,Rattus norvegicus,1292736508,NYGC
NY-MX12007-2,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1293278779,A8XR_230822_01_A02,R8XR-23090603,MTX-12007,4270,Nuclei,1061736705,L8XR_230824_01_E02,1828_B08,rat,Rattus norvegicus,1291817333,NYGC
NY-MX12007-3,10xRSeq_Mult,HMBA_Macaque_Atlas+HMBA_Macaque_Atlas_H,ARC-RSEQ,1293278765,A8XR_230822_01_C01,R8XR-23090603,MTX-12007,4596,Nuclei,1061736705,L8XR_230824_01_C03,1830_A01,macaque,Macaca mulatta,1292680394,NYGC
NY-MX12007-4,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1294127835,A8XR_230829_01_D02,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_H05,1831_A02,mouse,Mus musculus,1292677782,NYGC
NY-MX12007-5,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1294127837,A8XR_230829_01_E02,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_A06,1831_B02,mouse,Mus musculus,1292677783,NYGC
NY-MX12007-6,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1294127839,A8XR_230829_01_F02,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_E06,1831_C02,mouse,Mus musculus,1292211212,NYGC
NY-MX12007-7,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127809,A8XR_230829_01_A01,R8XR-23090603,MTX-12007,9472,Nuclei,1061736705,L8XR_230831_01_A05,1835_A03,human,Homo Sapiens,1293494558,NYGC
NY-MX12007-8,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127812,A8XR_230829_01_B01,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_B05,1835_B03,human,Homo Sapiens,1293494557,NYGC
NY-MX12007-9,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127814,A8XR_230829_01_C01,R8XR-23090603,MTX-12007,10000,Nuclei,1061736705,L8XR_230831_01_B06,1835_C03,human,Homo Sapiens,1293508150,NYGC
NY-MX12008-10,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1296100334,A8XR_230905_02_F01,R8XR-23091202,MTX-12008,7142,Nuclei,1061736705,L8XR_230907_02_D10,1847_B05,opossum,Monodelphis domestica,1294970560,NYGC
NY-MX12008-2,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127818,A8XR_230829_01_E01,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_01_C05,1838_A06,human,Homo Sapiens,1293290804,NYGC
NY-MX12008-3,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127820,A8XR_230829_01_F01,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_01_D06,1838_B06,human,Homo Sapiens,1293290802,NYGC
NY-MX12008-4,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1294316626,A8XR_230829_02_A03,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_03_B09,1842_A01,mouse,Mus musculus,1293272577,NYGC
NY-MX12008-5,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1294316628,A8XR_230829_02_B03,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_03_C09,1842_B01,mouse,Mus musculus,1293272579,NYGC
NY-MX12008-6,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127822,A8XR_230829_01_G01,R8XR-23091202,MTX-12008,9534,Nuclei,1061736705,L8XR_230831_01_D05,1843_A02,human,Homo Sapiens,1293495861,NYGC
NY-MX12008-7,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127824,A8XR_230829_01_H01,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_01_F04,1843_B02,human,Homo Sapiens,1293495860,NYGC
NY-MX12008-8,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1294127826,A8XR_230829_01_A02,R8XR-23091202,MTX-12008,10000,Nuclei,1061736705,L8XR_230831_01_E05,1843_C02,human,Homo Sapiens,1293755260,NYGC
NY-MX12008-9,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1296100328,A8XR_230905_02_C01,R8XR-23091202,MTX-12008,7298,Nuclei,1061736705,L8XR_230907_02_E10,1846_A04,human,Homo Sapiens,1295629377,NYGC
NY-MX12009-1,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1296100330,A8XR_230905_02_D01,R8XR-23092603,MTX-12009,10000,Nuclei,1061736705,L8XR_230907_02_A11,1846_B04,human,Homo Sapiens,1295629376,NYGC
NY-MX12009-10,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1297147903,A8XR_230912_01_H01,R8XR-23092603,MTX-12009,10000,Nuclei,1061736705,L8XR_230914_01_A03,1863_B02,human,Homo Sapiens,1296667346,NYGC
NY-MX12009-11,10xRSeq_Mult,HMBA_Human_Atlas+HMBA_Human_Atlas_M,ARC-RSEQ,1298533738,A8XR_230919_02_B01,R8XR-23092603,MTX-12009,10000,Nuclei,1061736705,L8XR_230921_02_B06,1869_A04,human,Homo Sapiens,1298010003,NYGC
NY-MX12009-2,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1296100332,A8XR_230905_02_E01,R8XR-23092603,MTX-12009,9860,Nuclei,1061736705,L8XR_230907_02_B11,1847_A05,opossum,Monodelphis domestica,1294969769,NYGC
NY-MX12009-3,10xRSeq_Mult,BICAN_Dev_Atlas+BICAN_Dev_P4,ARC-RSEQ,1297147917,A8XR_230912_01_E02,R8XR-23092603,MTX-12009,10000,Nuclei,1061736705,L8XR_230914_01_E03,1856_D01,mouse,Mus musculus,1295327113,NYGC
NY-MX12009-4,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1297147890,A8XR_230912_01_D01,R8XR-23092603,MTX-12009,2872,Nuclei,1061736705,L8XR_230914_01_C02,1858_A03,opossum,Monodelphis domestica,1296116480,NYGC
NY-MX12009-5,10xRSeq_Mult,HMBA_Cross_Species,ARC-RSEQ,1297147892,A8XR_230912_01_E01,R8XR-23092603,MTX-12009,4270,Nuclei,1061736705,L8XR_230914_01_G02,1858_B03,rat,Rattus norvegicus,1296117087,NYGC
